,Longitude,Latitudes
969,-107.27065,39.49795
970,-107.27065,39.583349999999996
971,-107.27065,39.66875
972,-107.27065,39.754149999999996
973,-107.27065,39.83955
974,-107.27065,39.924949999999995
975,-107.27065,40.01035
976,-107.27065,40.095749999999995
977,-107.27065,40.18115
978,-107.27065,40.266549999999995
979,-107.27065,40.35195
980,-107.27065,40.437349999999995
981,-107.27065,40.52275
982,-107.27065,40.608149999999995
983,-107.27065,40.69355
984,-107.27065,40.778949999999995
985,-107.27065,40.86435
986,-107.27065,40.94975
987,-107.18525,37.02135
988,-107.18525,37.106750000000005
989,-107.18525,37.19215
990,-107.18525,37.277550000000005
991,-107.18525,37.36295
992,-107.18525,37.448350000000005
993,-107.18525,37.53375
994,-107.18525,37.619150000000005
995,-107.18525,37.70455
996,-107.18525,37.789950000000005
997,-107.18525,37.87535
998,-107.18525,37.960750000000004
999,-107.18525,38.04615
1000,-107.18525,38.131550000000004
1001,-107.18525,38.21695
1002,-107.18525,38.302350000000004
1003,-107.18525,38.38775
1004,-107.18525,38.473150000000004
1005,-107.18525,38.55855
1006,-107.18525,38.643950000000004
1007,-107.18525,38.72935
1008,-107.18525,38.814750000000004
1009,-107.18525,38.90015
1010,-107.18525,38.98555
1011,-107.18525,39.070949999999996
1012,-107.18525,39.15635
1013,-107.18525,39.241749999999996
1014,-107.18525,39.32715
1015,-107.18525,39.412549999999996
1016,-107.18525,39.49795
1017,-107.18525,39.583349999999996
1018,-107.18525,39.66875
1019,-107.18525,39.754149999999996
1020,-107.18525,39.83955
1021,-107.18525,39.924949999999995
1022,-107.18525,40.01035
1023,-107.18525,40.095749999999995
1024,-107.18525,40.18115
1025,-107.18525,40.266549999999995
1026,-107.18525,40.35195
1027,-107.18525,40.437349999999995
1028,-107.18525,40.52275
1029,-107.18525,40.608149999999995
1030,-107.18525,40.69355
1031,-107.18525,40.778949999999995
1032,-107.18525,40.86435
1033,-107.18525,40.94975
1034,-107.09985,37.02135
1035,-107.09985,37.106750000000005
1036,-107.09985,37.19215
1037,-107.09985,37.277550000000005
1038,-107.09985,37.36295
1039,-107.09985,37.448350000000005
1040,-107.09985,37.53375
1041,-107.09985,37.619150000000005
1042,-107.09985,37.70455
1043,-107.09985,37.789950000000005
1044,-107.09985,37.87535
1045,-107.09985,37.960750000000004
1046,-107.09985,38.04615
1047,-107.09985,38.131550000000004
1048,-107.09985,38.21695
1049,-107.09985,38.302350000000004
1050,-107.09985,38.38775
1051,-107.09985,38.473150000000004
1052,-107.09985,38.55855
1053,-107.09985,38.643950000000004
1054,-107.09985,38.72935
1055,-107.09985,38.814750000000004
1056,-107.09985,38.90015
1057,-107.09985,38.98555
1058,-107.09985,39.070949999999996
1059,-107.09985,39.15635
1060,-107.09985,39.241749999999996
1061,-107.09985,39.32715
1062,-107.09985,39.412549999999996
1063,-107.09985,39.49795
1064,-107.09985,39.583349999999996
1065,-107.09985,39.66875
1066,-107.09985,39.754149999999996
1067,-107.09985,39.83955
1068,-107.09985,39.924949999999995
1069,-107.09985,40.01035
1070,-107.09985,40.095749999999995
1071,-107.09985,40.18115
1072,-107.09985,40.266549999999995
1073,-107.09985,40.35195
1074,-107.09985,40.437349999999995
1075,-107.09985,40.52275
1076,-107.09985,40.608149999999995
1077,-107.09985,40.69355
1078,-107.09985,40.778949999999995
1079,-107.09985,40.86435
1080,-107.09985,40.94975
1081,-107.01445,37.02135
1082,-107.01445,37.106750000000005
1083,-107.01445,37.19215
1084,-107.01445,37.277550000000005
1085,-107.01445,37.36295
1086,-107.01445,37.448350000000005
1087,-107.01445,37.53375
1088,-107.01445,37.619150000000005
1089,-107.01445,37.70455
1090,-107.01445,37.789950000000005
1091,-107.01445,37.87535
1092,-107.01445,37.960750000000004
1093,-107.01445,38.04615
1094,-107.01445,38.131550000000004
1095,-107.01445,38.21695
1096,-107.01445,38.302350000000004
1097,-107.01445,38.38775
1098,-107.01445,38.473150000000004
1099,-107.01445,38.55855
1100,-107.01445,38.643950000000004
1101,-107.01445,38.72935
1102,-107.01445,38.814750000000004
1103,-107.01445,38.90015
1104,-107.01445,38.98555
1105,-107.01445,39.070949999999996
1106,-107.01445,39.15635
1107,-107.01445,39.241749999999996
1108,-107.01445,39.32715
1109,-107.01445,39.412549999999996
1110,-107.01445,39.49795
1111,-107.01445,39.583349999999996
1112,-107.01445,39.66875
1113,-107.01445,39.754149999999996
1114,-107.01445,39.83955
1115,-107.01445,39.924949999999995
1116,-107.01445,40.01035
1117,-107.01445,40.095749999999995
1118,-107.01445,40.18115
1119,-107.01445,40.266549999999995
1120,-107.01445,40.35195
1121,-107.01445,40.437349999999995
1122,-107.01445,40.52275
1123,-107.01445,40.608149999999995
1124,-107.01445,40.69355
1125,-107.01445,40.778949999999995
1126,-107.01445,40.86435
1127,-107.01445,40.94975
1128,-106.92905,37.02135
1129,-106.92905,37.106750000000005
1130,-106.92905,37.19215
1131,-106.92905,37.277550000000005
1132,-106.92905,37.36295
1133,-106.92905,37.448350000000005
1134,-106.92905,37.53375
1135,-106.92905,37.619150000000005
1136,-106.92905,37.70455
1137,-106.92905,37.789950000000005
1138,-106.92905,37.87535
1139,-106.92905,37.960750000000004
1140,-106.92905,38.04615
1141,-106.92905,38.131550000000004
1142,-106.92905,38.21695
1143,-106.92905,38.302350000000004
1144,-106.92905,38.38775
1145,-106.92905,38.473150000000004
1146,-106.92905,38.55855
1147,-106.92905,38.643950000000004
1148,-106.92905,38.72935
1149,-106.92905,38.814750000000004
1150,-106.92905,38.90015
1151,-106.92905,38.98555
1152,-106.92905,39.070949999999996
1153,-106.92905,39.15635
1154,-106.92905,39.241749999999996
1155,-106.92905,39.32715
1156,-106.92905,39.412549999999996
1157,-106.92905,39.49795
1158,-106.92905,39.583349999999996
1159,-106.92905,39.66875
1160,-106.92905,39.754149999999996
1161,-106.92905,39.83955
1162,-106.92905,39.924949999999995
1163,-106.92905,40.01035
1164,-106.92905,40.095749999999995
1165,-106.92905,40.18115
1166,-106.92905,40.266549999999995
1167,-106.92905,40.35195
1168,-106.92905,40.437349999999995
1169,-106.92905,40.52275
1170,-106.92905,40.608149999999995
1171,-106.92905,40.69355
1172,-106.92905,40.778949999999995
1173,-106.92905,40.86435
1174,-106.92905,40.94975
1175,-106.84365,37.02135
1176,-106.84365,37.106750000000005
1177,-106.84365,37.19215
1178,-106.84365,37.277550000000005
1179,-106.84365,37.36295
1180,-106.84365,37.448350000000005
1181,-106.84365,37.53375
1182,-106.84365,37.619150000000005
1183,-106.84365,37.70455
1184,-106.84365,37.789950000000005
1185,-106.84365,37.87535
1186,-106.84365,37.960750000000004
1187,-106.84365,38.04615
1188,-106.84365,38.131550000000004
1189,-106.84365,38.21695
1190,-106.84365,38.302350000000004
1191,-106.84365,38.38775
1192,-106.84365,38.473150000000004
1193,-106.84365,38.55855
1194,-106.84365,38.643950000000004
1195,-106.84365,38.72935
1196,-106.84365,38.814750000000004
1197,-106.84365,38.90015
1198,-106.84365,38.98555
1199,-106.84365,39.070949999999996
1200,-106.84365,39.15635
1201,-106.84365,39.241749999999996
1202,-106.84365,39.32715
1203,-106.84365,39.412549999999996
1204,-106.84365,39.49795
1205,-106.84365,39.583349999999996
1206,-106.84365,39.66875
1207,-106.84365,39.754149999999996
1208,-106.84365,39.83955
1209,-106.84365,39.924949999999995
1210,-106.84365,40.01035
1211,-106.84365,40.095749999999995
1212,-106.84365,40.18115
1213,-106.84365,40.266549999999995
1214,-106.84365,40.35195
1215,-106.84365,40.437349999999995
1216,-106.84365,40.52275
1217,-106.84365,40.608149999999995
1218,-106.84365,40.69355
1219,-106.84365,40.778949999999995
1220,-106.84365,40.86435
1221,-106.84365,40.94975
1222,-106.75825,37.02135
1223,-106.75825,37.106750000000005
1224,-106.75825,37.19215
1225,-106.75825,37.277550000000005
1226,-106.75825,37.36295
1227,-106.75825,37.448350000000005
1228,-106.75825,37.53375
1229,-106.75825,37.619150000000005
1230,-106.75825,37.70455
1231,-106.75825,37.789950000000005
1232,-106.75825,37.87535
1233,-106.75825,37.960750000000004
1234,-106.75825,38.04615
1235,-106.75825,38.131550000000004
1236,-106.75825,38.21695
1237,-106.75825,38.302350000000004
1238,-106.75825,38.38775
1239,-106.75825,38.473150000000004
1240,-106.75825,38.55855
1241,-106.75825,38.643950000000004
1242,-106.75825,38.72935
1243,-106.75825,38.814750000000004
1244,-106.75825,38.90015
1245,-106.75825,38.98555
1246,-106.75825,39.070949999999996
1247,-106.75825,39.15635
1248,-106.75825,39.241749999999996
1249,-106.75825,39.32715
1250,-106.75825,39.412549999999996
1251,-106.75825,39.49795
1252,-106.75825,39.583349999999996
1253,-106.75825,39.66875
1254,-106.75825,39.754149999999996
1255,-106.75825,39.83955
1256,-106.75825,39.924949999999995
1257,-106.75825,40.01035
1258,-106.75825,40.095749999999995
1259,-106.75825,40.18115
1260,-106.75825,40.266549999999995
1261,-106.75825,40.35195
1262,-106.75825,40.437349999999995
1263,-106.75825,40.52275
1264,-106.75825,40.608149999999995
1265,-106.75825,40.69355
1266,-106.75825,40.778949999999995
1267,-106.75825,40.86435
1268,-106.75825,40.94975
1269,-106.67285,37.02135
1270,-106.67285,37.106750000000005
1271,-106.67285,37.19215
1272,-106.67285,37.277550000000005
1273,-106.67285,37.36295
1274,-106.67285,37.448350000000005
1275,-106.67285,37.53375
1276,-106.67285,37.619150000000005
1277,-106.67285,37.70455
1278,-106.67285,37.789950000000005
1279,-106.67285,37.87535
1280,-106.67285,37.960750000000004
1281,-106.67285,38.04615
1282,-106.67285,38.131550000000004
1283,-106.67285,38.21695
1284,-106.67285,38.302350000000004
1285,-106.67285,38.38775
1286,-106.67285,38.473150000000004
1287,-106.67285,38.55855
1288,-106.67285,38.643950000000004
1289,-106.67285,38.72935
1290,-106.67285,38.814750000000004
1291,-106.67285,38.90015
1292,-106.67285,38.98555
1293,-106.67285,39.070949999999996
1294,-106.67285,39.15635
1295,-106.67285,39.241749999999996
1296,-106.67285,39.32715
1297,-106.67285,39.412549999999996
1298,-106.67285,39.49795
1299,-106.67285,39.583349999999996
1300,-106.67285,39.66875
1301,-106.67285,39.754149999999996
1302,-106.67285,39.83955
1303,-106.67285,39.924949999999995
1304,-106.67285,40.01035
1305,-106.67285,40.095749999999995
1306,-106.67285,40.18115
1307,-106.67285,40.266549999999995
1308,-106.67285,40.35195
1309,-106.67285,40.437349999999995
1310,-106.67285,40.52275
1311,-106.67285,40.608149999999995
1312,-106.67285,40.69355
1313,-106.67285,40.778949999999995
1314,-106.67285,40.86435
1315,-106.67285,40.94975
1316,-106.58745,37.02135
1317,-106.58745,37.106750000000005
1318,-106.58745,37.19215
1319,-106.58745,37.277550000000005
1320,-106.58745,37.36295
1321,-106.58745,37.448350000000005
1322,-106.58745,37.53375
1323,-106.58745,37.619150000000005
1324,-106.58745,37.70455
1325,-106.58745,37.789950000000005
1326,-106.58745,37.87535
1327,-106.58745,37.960750000000004
1328,-106.58745,38.04615
1329,-106.58745,38.131550000000004
1330,-106.58745,38.21695
1331,-106.58745,38.302350000000004
1332,-106.58745,38.38775
1333,-106.58745,38.473150000000004
1334,-106.58745,38.55855
1335,-106.58745,38.643950000000004
1336,-106.58745,38.72935
1337,-106.58745,38.814750000000004
1338,-106.58745,38.90015
1339,-106.58745,38.98555
1340,-106.58745,39.070949999999996
1341,-106.58745,39.15635
1342,-106.58745,39.241749999999996
1343,-106.58745,39.32715
1344,-106.58745,39.412549999999996
1345,-106.58745,39.49795
1346,-106.58745,39.583349999999996
1347,-106.58745,39.66875
1348,-106.58745,39.754149999999996
1349,-106.58745,39.83955
1350,-106.58745,39.924949999999995
1351,-106.58745,40.01035
1352,-106.58745,40.095749999999995
1353,-106.58745,40.18115
1354,-106.58745,40.266549999999995
1355,-106.58745,40.35195
1356,-106.58745,40.437349999999995
1357,-106.58745,40.52275
1358,-106.58745,40.608149999999995
1359,-106.58745,40.69355
1360,-106.58745,40.778949999999995
1361,-106.58745,40.86435
1362,-106.58745,40.94975
1363,-106.50205,37.02135
1364,-106.50205,37.106750000000005
1365,-106.50205,37.19215
1366,-106.50205,37.277550000000005
1367,-106.50205,37.36295
1368,-106.50205,37.448350000000005
1369,-106.50205,37.53375
1370,-106.50205,37.619150000000005
1371,-106.50205,37.70455
1372,-106.50205,37.789950000000005
1373,-106.50205,37.87535
1374,-106.50205,37.960750000000004
1375,-106.50205,38.04615
1376,-106.50205,38.131550000000004
1377,-106.50205,38.21695
1378,-106.50205,38.302350000000004
1379,-106.50205,38.38775
1380,-106.50205,38.473150000000004
1381,-106.50205,38.55855
1382,-106.50205,38.643950000000004
1383,-106.50205,38.72935
1384,-106.50205,38.814750000000004
1385,-106.50205,38.90015
1386,-106.50205,38.98555
1387,-106.50205,39.070949999999996
1388,-106.50205,39.15635
1389,-106.50205,39.241749999999996
1390,-106.50205,39.32715
1391,-106.50205,39.412549999999996
1392,-106.50205,39.49795
1393,-106.50205,39.583349999999996
1394,-106.50205,39.66875
1395,-106.50205,39.754149999999996
1396,-106.50205,39.83955
1397,-106.50205,39.924949999999995
1398,-106.50205,40.01035
1399,-106.50205,40.095749999999995
1400,-106.50205,40.18115
1401,-106.50205,40.266549999999995
1402,-106.50205,40.35195
1403,-106.50205,40.437349999999995
1404,-106.50205,40.52275
1405,-106.50205,40.608149999999995
1406,-106.50205,40.69355
1407,-106.50205,40.778949999999995
1408,-106.50205,40.86435
1409,-106.50205,40.94975
1410,-106.41665,37.02135
1411,-106.41665,37.106750000000005
1412,-106.41665,37.19215
1413,-106.41665,37.277550000000005
1414,-106.41665,37.36295
1415,-106.41665,37.448350000000005
1416,-106.41665,37.53375
1417,-106.41665,37.619150000000005
1418,-106.41665,37.70455
1419,-106.41665,37.789950000000005
1420,-106.41665,37.87535
1421,-106.41665,37.960750000000004
1422,-106.41665,38.04615
1423,-106.41665,38.131550000000004
1424,-106.41665,38.21695
1425,-106.41665,38.302350000000004
1426,-106.41665,38.38775
1427,-106.41665,38.473150000000004
1428,-106.41665,38.55855
1429,-106.41665,38.643950000000004
1430,-106.41665,38.72935
1431,-106.41665,38.814750000000004
1432,-106.41665,38.90015
1433,-106.41665,38.98555
1434,-106.41665,39.070949999999996
1435,-106.41665,39.15635
1436,-106.41665,39.241749999999996
1437,-106.41665,39.32715
1438,-106.41665,39.412549999999996
1439,-106.41665,39.49795
1440,-106.41665,39.583349999999996
1441,-106.41665,39.66875
1442,-106.41665,39.754149999999996
1443,-106.41665,39.83955
1444,-106.41665,39.924949999999995
1445,-106.41665,40.01035
1446,-106.41665,40.095749999999995
1447,-106.41665,40.18115
1448,-106.41665,40.266549999999995
1449,-106.41665,40.35195
1450,-106.41665,40.437349999999995
1451,-106.41665,40.52275
1452,-106.41665,40.608149999999995
1453,-106.41665,40.69355
1454,-106.41665,40.778949999999995
1455,-106.41665,40.86435
1456,-106.41665,40.94975
1457,-106.33125,37.02135
1458,-106.33125,37.106750000000005
1459,-106.33125,37.19215
1460,-106.33125,37.277550000000005
1461,-106.33125,37.36295
1462,-106.33125,37.448350000000005
1463,-106.33125,37.53375
1464,-106.33125,37.619150000000005
1465,-106.33125,37.70455
1466,-106.33125,37.789950000000005
1467,-106.33125,37.87535
1468,-106.33125,37.960750000000004
1469,-106.33125,38.04615
1470,-106.33125,38.131550000000004
1471,-106.33125,38.21695
1472,-106.33125,38.302350000000004
1473,-106.33125,38.38775
1474,-106.33125,38.473150000000004
1475,-106.33125,38.55855
1476,-106.33125,38.643950000000004
1477,-106.33125,38.72935
1478,-106.33125,38.814750000000004
1479,-106.33125,38.90015
1480,-106.33125,38.98555
1481,-106.33125,39.070949999999996
1482,-106.33125,39.15635
1483,-106.33125,39.241749999999996
1484,-106.33125,39.32715
1485,-106.33125,39.412549999999996
1486,-106.33125,39.49795
1487,-106.33125,39.583349999999996
1488,-106.33125,39.66875
1489,-106.33125,39.754149999999996
1490,-106.33125,39.83955
1491,-106.33125,39.924949999999995
1492,-106.33125,40.01035
1493,-106.33125,40.095749999999995
1494,-106.33125,40.18115
1495,-106.33125,40.266549999999995
1496,-106.33125,40.35195
1497,-106.33125,40.437349999999995
1498,-106.33125,40.52275
1499,-106.33125,40.608149999999995
1500,-106.33125,40.69355
1501,-106.33125,40.778949999999995
1502,-106.33125,40.86435
1503,-106.33125,40.94975
1504,-106.24585,37.02135
1505,-106.24585,37.106750000000005
1506,-106.24585,37.19215
1507,-106.24585,37.277550000000005
1508,-106.24585,37.36295
1509,-106.24585,37.448350000000005
1510,-106.24585,37.53375
1511,-106.24585,37.619150000000005
1512,-106.24585,37.70455
1513,-106.24585,37.789950000000005
1514,-106.24585,37.87535
1515,-106.24585,37.960750000000004
1516,-106.24585,38.04615
1517,-106.24585,38.131550000000004
1518,-106.24585,38.21695
1519,-106.24585,38.302350000000004
1520,-106.24585,38.38775
1521,-106.24585,38.473150000000004
1522,-106.24585,38.55855
1523,-106.24585,38.643950000000004
1524,-106.24585,38.72935
1525,-106.24585,38.814750000000004
1526,-106.24585,38.90015
1527,-106.24585,38.98555
1528,-106.24585,39.070949999999996
1529,-106.24585,39.15635
1530,-106.24585,39.241749999999996
1531,-106.24585,39.32715
1532,-106.24585,39.412549999999996
1533,-106.24585,39.49795
1534,-106.24585,39.583349999999996
1535,-106.24585,39.66875
1536,-106.24585,39.754149999999996
1537,-106.24585,39.83955
1538,-106.24585,39.924949999999995
1539,-106.24585,40.01035
1540,-106.24585,40.095749999999995
1541,-106.24585,40.18115
1542,-106.24585,40.266549999999995
1543,-106.24585,40.35195
1544,-106.24585,40.437349999999995
1545,-106.24585,40.52275
1546,-106.24585,40.608149999999995
1547,-106.24585,40.69355
1548,-106.24585,40.778949999999995
1549,-106.24585,40.86435
1550,-106.24585,40.94975
1551,-106.16045,37.02135
1552,-106.16045,37.106750000000005
1553,-106.16045,37.19215
1554,-106.16045,37.277550000000005
1555,-106.16045,37.36295
1556,-106.16045,37.448350000000005
1557,-106.16045,37.53375
1558,-106.16045,37.619150000000005
1559,-106.16045,37.70455
1560,-106.16045,37.789950000000005
1561,-106.16045,37.87535
1562,-106.16045,37.960750000000004
1563,-106.16045,38.04615
1564,-106.16045,38.131550000000004
1565,-106.16045,38.21695
1566,-106.16045,38.302350000000004
1567,-106.16045,38.38775
1568,-106.16045,38.473150000000004
1569,-106.16045,38.55855
1570,-106.16045,38.643950000000004
1571,-106.16045,38.72935
1572,-106.16045,38.814750000000004
1573,-106.16045,38.90015
1574,-106.16045,38.98555
1575,-106.16045,39.070949999999996
1576,-106.16045,39.15635
1577,-106.16045,39.241749999999996
1578,-106.16045,39.32715
1579,-106.16045,39.412549999999996
1580,-106.16045,39.49795
1581,-106.16045,39.583349999999996
1582,-106.16045,39.66875
1583,-106.16045,39.754149999999996
1584,-106.16045,39.83955
1585,-106.16045,39.924949999999995
1586,-106.16045,40.01035
1587,-106.16045,40.095749999999995
1588,-106.16045,40.18115
1589,-106.16045,40.266549999999995
1590,-106.16045,40.35195
1591,-106.16045,40.437349999999995
1592,-106.16045,40.52275
1593,-106.16045,40.608149999999995
1594,-106.16045,40.69355
1595,-106.16045,40.778949999999995
1596,-106.16045,40.86435
1597,-106.16045,40.94975
1598,-106.07505,37.02135
1599,-106.07505,37.106750000000005
1600,-106.07505,37.19215
1601,-106.07505,37.277550000000005
1602,-106.07505,37.36295
1603,-106.07505,37.448350000000005
1604,-106.07505,37.53375
1605,-106.07505,37.619150000000005
1606,-106.07505,37.70455
1607,-106.07505,37.789950000000005
1608,-106.07505,37.87535
1609,-106.07505,37.960750000000004
1610,-106.07505,38.04615
1611,-106.07505,38.131550000000004
1612,-106.07505,38.21695
1613,-106.07505,38.302350000000004
1614,-106.07505,38.38775
1615,-106.07505,38.473150000000004
1616,-106.07505,38.55855
1617,-106.07505,38.643950000000004
1618,-106.07505,38.72935
1619,-106.07505,38.814750000000004
1620,-106.07505,38.90015
1621,-106.07505,38.98555
1622,-106.07505,39.070949999999996
1623,-106.07505,39.15635
1624,-106.07505,39.241749999999996
1625,-106.07505,39.32715
1626,-106.07505,39.412549999999996
1627,-106.07505,39.49795
1628,-106.07505,39.583349999999996
1629,-106.07505,39.66875
1630,-106.07505,39.754149999999996
1631,-106.07505,39.83955
1632,-106.07505,39.924949999999995
1633,-106.07505,40.01035
1634,-106.07505,40.095749999999995
1635,-106.07505,40.18115
1636,-106.07505,40.266549999999995
1637,-106.07505,40.35195
1638,-106.07505,40.437349999999995
1639,-106.07505,40.52275
1640,-106.07505,40.608149999999995
1641,-106.07505,40.69355
1642,-106.07505,40.778949999999995
1643,-106.07505,40.86435
1644,-106.07505,40.94975
1645,-105.98965,37.02135
1646,-105.98965,37.106750000000005
1647,-105.98965,37.19215
1648,-105.98965,37.277550000000005
1649,-105.98965,37.36295
1650,-105.98965,37.448350000000005
1651,-105.98965,37.53375
1652,-105.98965,37.619150000000005
1653,-105.98965,37.70455
1654,-105.98965,37.789950000000005
1655,-105.98965,37.87535
1656,-105.98965,37.960750000000004
1657,-105.98965,38.04615
1658,-105.98965,38.131550000000004
1659,-105.98965,38.21695
1660,-105.98965,38.302350000000004
1661,-105.98965,38.38775
1662,-105.98965,38.473150000000004
1663,-105.98965,38.55855
1664,-105.98965,38.643950000000004
1665,-105.98965,38.72935
1666,-105.98965,38.814750000000004
1667,-105.98965,38.90015
1668,-105.98965,38.98555
1669,-105.98965,39.070949999999996
1670,-105.98965,39.15635
1671,-105.98965,39.241749999999996
1672,-105.98965,39.32715
1673,-105.98965,39.412549999999996
1674,-105.98965,39.49795
1675,-105.98965,39.583349999999996
1676,-105.98965,39.66875
1677,-105.98965,39.754149999999996
1678,-105.98965,39.83955
1679,-105.98965,39.924949999999995
1680,-105.98965,40.01035
1681,-105.98965,40.095749999999995
1682,-105.98965,40.18115
1683,-105.98965,40.266549999999995
1684,-105.98965,40.35195
1685,-105.98965,40.437349999999995
1686,-105.98965,40.52275
1687,-105.98965,40.608149999999995
1688,-105.98965,40.69355
1689,-105.98965,40.778949999999995
1690,-105.98965,40.86435
1691,-105.98965,40.94975
1692,-105.90425,37.02135
1693,-105.90425,37.106750000000005
1694,-105.90425,37.19215
1695,-105.90425,37.277550000000005
1696,-105.90425,37.36295
1697,-105.90425,37.448350000000005
1698,-105.90425,37.53375
1699,-105.90425,37.619150000000005
1700,-105.90425,37.70455
1701,-105.90425,37.789950000000005
1702,-105.90425,37.87535
1703,-105.90425,37.960750000000004
1704,-105.90425,38.04615
1705,-105.90425,38.131550000000004
1706,-105.90425,38.21695
1707,-105.90425,38.302350000000004
1708,-105.90425,38.38775
1709,-105.90425,38.473150000000004
1710,-105.90425,38.55855
1711,-105.90425,38.643950000000004
1712,-105.90425,38.72935
1713,-105.90425,38.814750000000004
1714,-105.90425,38.90015
1715,-105.90425,38.98555
1716,-105.90425,39.070949999999996
1717,-105.90425,39.15635
1718,-105.90425,39.241749999999996
1719,-105.90425,39.32715
1720,-105.90425,39.412549999999996
1721,-105.90425,39.49795
1722,-105.90425,39.583349999999996
1723,-105.90425,39.66875
1724,-105.90425,39.754149999999996
1725,-105.90425,39.83955
1726,-105.90425,39.924949999999995
1727,-105.90425,40.01035
1728,-105.90425,40.095749999999995
1729,-105.90425,40.18115
1730,-105.90425,40.266549999999995
1731,-105.90425,40.35195
1732,-105.90425,40.437349999999995
1733,-105.90425,40.52275
1734,-105.90425,40.608149999999995
1735,-105.90425,40.69355
1736,-105.90425,40.778949999999995
1737,-105.90425,40.86435
1738,-105.90425,40.94975
1739,-105.81885,37.02135
1740,-105.81885,37.106750000000005
1741,-105.81885,37.19215
1742,-105.81885,37.277550000000005
1743,-105.81885,37.36295
1744,-105.81885,37.448350000000005
1745,-105.81885,37.53375
1746,-105.81885,37.619150000000005
1747,-105.81885,37.70455
1748,-105.81885,37.789950000000005
1749,-105.81885,37.87535
1750,-105.81885,37.960750000000004
1751,-105.81885,38.04615
1752,-105.81885,38.131550000000004
1753,-105.81885,38.21695
1754,-105.81885,38.302350000000004
1755,-105.81885,38.38775
1756,-105.81885,38.473150000000004
1757,-105.81885,38.55855
1758,-105.81885,38.643950000000004
1759,-105.81885,38.72935
1760,-105.81885,38.814750000000004
1761,-105.81885,38.90015
1762,-105.81885,38.98555
1763,-105.81885,39.070949999999996
1764,-105.81885,39.15635
1765,-105.81885,39.241749999999996
1766,-105.81885,39.32715
1767,-105.81885,39.412549999999996
1768,-105.81885,39.49795
1769,-105.81885,39.583349999999996
1770,-105.81885,39.66875
1771,-105.81885,39.754149999999996
1772,-105.81885,39.83955
1773,-105.81885,39.924949999999995
1774,-105.81885,40.01035
1775,-105.81885,40.095749999999995
1776,-105.81885,40.18115
1777,-105.81885,40.266549999999995
1778,-105.81885,40.35195
1779,-105.81885,40.437349999999995
1780,-105.81885,40.52275
1781,-105.81885,40.608149999999995
1782,-105.81885,40.69355
1783,-105.81885,40.778949999999995
1784,-105.81885,40.86435
1785,-105.81885,40.94975
1786,-105.73345,37.02135
1787,-105.73345,37.106750000000005
1788,-105.73345,37.19215
1789,-105.73345,37.277550000000005
1790,-105.73345,37.36295
1791,-105.73345,37.448350000000005
1792,-105.73345,37.53375
1793,-105.73345,37.619150000000005
1794,-105.73345,37.70455
1795,-105.73345,37.789950000000005
1796,-105.73345,37.87535
1797,-105.73345,37.960750000000004
1798,-105.73345,38.04615
1799,-105.73345,38.131550000000004
1800,-105.73345,38.21695
1801,-105.73345,38.302350000000004
1802,-105.73345,38.38775
1803,-105.73345,38.473150000000004
1804,-105.73345,38.55855
1805,-105.73345,38.643950000000004
1806,-105.73345,38.72935
1807,-105.73345,38.814750000000004
1808,-105.73345,38.90015
1809,-105.73345,38.98555
1810,-105.73345,39.070949999999996
1811,-105.73345,39.15635
1812,-105.73345,39.241749999999996
1813,-105.73345,39.32715
1814,-105.73345,39.412549999999996
1815,-105.73345,39.49795
1816,-105.73345,39.583349999999996
1817,-105.73345,39.66875
1818,-105.73345,39.754149999999996
1819,-105.73345,39.83955
1820,-105.73345,39.924949999999995
1821,-105.73345,40.01035
1822,-105.73345,40.095749999999995
1823,-105.73345,40.18115
1824,-105.73345,40.266549999999995
1825,-105.73345,40.35195
1826,-105.73345,40.437349999999995
1827,-105.73345,40.52275
1828,-105.73345,40.608149999999995
1829,-105.73345,40.69355
1830,-105.73345,40.778949999999995
1831,-105.73345,40.86435
1832,-105.73345,40.94975
1833,-105.64805,37.02135
1834,-105.64805,37.106750000000005
1835,-105.64805,37.19215
1836,-105.64805,37.277550000000005
1837,-105.64805,37.36295
1838,-105.64805,37.448350000000005
1839,-105.64805,37.53375
1840,-105.64805,37.619150000000005
1841,-105.64805,37.70455
1842,-105.64805,37.789950000000005
1843,-105.64805,37.87535
1844,-105.64805,37.960750000000004
1845,-105.64805,38.04615
1846,-105.64805,38.131550000000004
1847,-105.64805,38.21695
1848,-105.64805,38.302350000000004
1849,-105.64805,38.38775
1850,-105.64805,38.473150000000004
1851,-105.64805,38.55855
1852,-105.64805,38.643950000000004
1853,-105.64805,38.72935
1854,-105.64805,38.814750000000004
1855,-105.64805,38.90015
1856,-105.64805,38.98555
1857,-105.64805,39.070949999999996
1858,-105.64805,39.15635
1859,-105.64805,39.241749999999996
1860,-105.64805,39.32715
1861,-105.64805,39.412549999999996
1862,-105.64805,39.49795
1863,-105.64805,39.583349999999996
1864,-105.64805,39.66875
1865,-105.64805,39.754149999999996
1866,-105.64805,39.83955
1867,-105.64805,39.924949999999995
1868,-105.64805,40.01035
1869,-105.64805,40.095749999999995
1870,-105.64805,40.18115
1871,-105.64805,40.266549999999995
1872,-105.64805,40.35195
1873,-105.64805,40.437349999999995
1874,-105.64805,40.52275
1875,-105.64805,40.608149999999995
1876,-105.64805,40.69355
1877,-105.64805,40.778949999999995
1878,-105.64805,40.86435
